industry,industryLabel,MaineFacility,facilityName,region
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110037186461,MAINE INDUSTRIAL TIRE,https://datacommons.org/browser/geoId/2300528240
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070279771,WHITE OAK PARTNERS,https://datacommons.org/browser/geoId/2300560545
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070293317,"PARADIGM OPERATING COMPANY, LLC",https://datacommons.org/browser/geoId/2300560545
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110002088357,MAINE RUBBER RIM SHOP,https://datacommons.org/browser/geoId/2300566145
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110046278791,GROW-TECH LLC,https://datacommons.org/browser/geoId/2300571990
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110002334037,PERMATHANE CUSTOM MOLDED URETHANES,https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110022329416,FORSTER INC.,https://datacommons.org/browser/geoId/2300785850
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110000314525,"CPK MANUFACTURING, LLC - AUGUSTA",https://datacommons.org/browser/geoId/2301102100
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070104684,KENWAY COMPOSITES,https://datacommons.org/browser/geoId/2301102100
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110000581479,BIOVATION LLC,https://datacommons.org/browser/geoId/2301506050
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110035441741,"MOLNLYCKE MANUFACTURING US, LLC (FORMALLY RYNEL )",https://datacommons.org/browser/geoId/2301587075
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110054172211,"RIVERBEND FIBERGLASS, INC.",https://datacommons.org/browser/geoId/2301717740
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070337185,LEW GILMAN INVENTIONS,https://datacommons.org/browser/geoId/2301930795
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039675054,B & S SALVAGE,https://datacommons.org/browser/geoId/2301934365
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110064788608,MATHEWS BROTHERS COMPANY,https://datacommons.org/browser/geoId/2302703950
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070292108,KENWAY CORPORATION,https://datacommons.org/browser/geoId/2302902480
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110045976440,BUILDING 8- SPIRIT AEROSYSTEMS,https://datacommons.org/browser/geoId/2303104860
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110000797111,CORNING LIFE SCIENCES,https://datacommons.org/browser/geoId/2303136535
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070333784,"G & G PRODUCTS, LLC",https://datacommons.org/browser/geoId/2303136535
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110000314259,JOHNS MANVILLE INTERNATIONAL,https://datacommons.org/browser/geoId/2303164675
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070337803,URETHANE SOLURTIONS LLC,https://datacommons.org/browser/geoId/2303164675
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110000603026,EVONIK CYRO LLC - SANFORD,https://datacommons.org/browser/geoId/2303165725
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110002088339,NRG BARRIERS INC,https://datacommons.org/browser/geoId/2303165725
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110018906031,THOMAS & BETTS,https://datacommons.org/browser/geoId/2303165725
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110020059657,EXPANDED RUBBER PRODUCTS INC,https://datacommons.org/browser/geoId/2303165725
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039679773,"EXPANDED RUBBER PRODUCTS, INC",https://datacommons.org/browser/geoId/2303165725
http://w3id.org/fio/v1/naics#NAICS-326,Plastics and Rubber Products Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070318263,G & G PRODUCTS LLC,https://datacommons.org/browser/geoId/2303165725
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110003555091,SMITHWOOD INC,https://datacommons.org/browser/geoId/2300102060
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070291821,"PREHUNG DOORS, INC.",https://datacommons.org/browser/geoId/2300102060
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110045343348,GERRITY INDUSTRIES,https://datacommons.org/browser/geoId/2300138565
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070344576,GARRITY COMPANY INC.,https://datacommons.org/browser/geoId/2300138565
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110001134442,"MODERN WOODCRAFTS, LLC",https://datacommons.org/browser/geoId/2300138740
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070277820,"B & T PALLET RECYCLING, INC.",https://datacommons.org/browser/geoId/2300138740
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110001830573,BLUE RIDGE FIBERBOARD,https://datacommons.org/browser/geoId/2300140035
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039667385,ISAACSON LUMBER,https://datacommons.org/browser/geoId/2300140770
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070284659,PALLET ONE OF MAINE,https://datacommons.org/browser/geoId/2300140770
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110008435844,MAINE WOOD TREATERS,https://datacommons.org/browser/geoId/2300144585
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039676446,PARENT LUMBER COMPANY,https://datacommons.org/browser/geoId/2300144585
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110038273007,OLDCASTLE LAWN & GARDEN,https://datacommons.org/browser/geoId/2300160020
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070331906,"MASON PALLET, INC.",https://datacommons.org/browser/geoId/2300179585
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110015591493,E.J. CARRIER MILL,https://datacommons.org/browser/geoId/2300301710
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110028719652,NORTHEAST PELLETS LLC-ASHLAND,https://datacommons.org/browser/geoId/2300301710
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110059062874,MOOSEWOOD MILLWORKS LLC - ASH,https://datacommons.org/browser/geoId/2300301710
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110069446317,FRASER TIMBER LTD,https://datacommons.org/browser/geoId/2300301710
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070216199,HUBER ENGINEERED WOODS LLC,https://datacommons.org/browser/geoId/2300301710
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070278259,"ECOSHEL, INC.",https://datacommons.org/browser/geoId/2300301710
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070888244,"PLAYER HOLDINGS, LLC",https://datacommons.org/browser/geoId/2300301710
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110010786630,HUBER ENGINEERED WOODS LLC,https://datacommons.org/browser/geoId/2300321380
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007371094,HOULTON INTERNATIONAL CORP,https://datacommons.org/browser/geoId/2300333980
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039676758,WARD CEDAR LOG HOMES,https://datacommons.org/browser/geoId/2300333980
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070288317,"COASTLINE HOMES HOULTON, LLC",https://datacommons.org/browser/geoId/2300333980
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110015590671,"DAAQUAM LUMBER MAINE, INC. - MASARDIS",https://datacommons.org/browser/geoId/2300343990
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070298837,"MAIBEC LUMBER, INC",https://datacommons.org/browser/geoId/2300343990
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039666331,BEAVER BROOK MILL,https://datacommons.org/browser/geoId/2300348120
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110064777148,"IRVING FOREST PRODUCTS, INC.",https://datacommons.org/browser/geoId/2300348120
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110000607969,LOUISIANA-PACIFIC CORP  - NEW LIMERICK,https://datacommons.org/browser/geoId/2300348960
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039677436,KATAHDIN FOREST PRODUCTS/CEDAR IDEAS,https://datacommons.org/browser/geoId/2300354385
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110010391352,MAINE WOODS HARDWOOD MANUFACTURING,https://datacommons.org/browser/geoId/2300360300
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110010377617,COLUMBIA FOREST PRODS HARDWOOD VENEER,https://datacommons.org/browser/geoId/2300360825
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039664100,"ROBBINS LUMBER EAST BALDWIN, LLC - EAST BALDWIN",https://datacommons.org/browser/geoId/2300502655
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110063238795,F.E. WOOD - NATURAL ENERGY LL,https://datacommons.org/browser/geoId/2300502655
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070278169,MOD-SET INC.,https://datacommons.org/browser/geoId/2300508430
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039665172,HANCOCK LUMBER,https://datacommons.org/browser/geoId/2300511125
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039675072,MASCHINO & SONS LUMBER CO INC,https://datacommons.org/browser/geoId/2300548820
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110008435390,SNOWCRAFT CO INC THE,https://datacommons.org/browser/geoId/2300566145
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070282524,"IFCO SYSTEMS NORTH AMERICA, INC - SITE 711",https://datacommons.org/browser/geoId/2300566145
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070298429,CHEP,https://datacommons.org/browser/geoId/2300566145
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070333040,"IFCO SYSTEMS NORTH AMERICA, INC.",https://datacommons.org/browser/geoId/2300566145
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070333190,"CHEP RECYCLED PALLET SOLUTIONS, LLC",https://datacommons.org/browser/geoId/2300566145
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110035441732,POND COVE MILLWORK INC,https://datacommons.org/browser/geoId/2300571990
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110000847059,SAUNDERS BROTHERS,https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039529150,ATLANTIC PLYWOOD,https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039668320,HILLSIDE LUMBER INC,https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039668712,LC ANDREW - MAINE CEDAR LOG H,https://datacommons.org/browser/geoId/2300586025
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110013899406,STRATTON LUMBER INC,https://datacommons.org/browser/geoId/2300724005
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070290117,"STRATTON LUMBER, INC.",https://datacommons.org/browser/geoId/2300724005
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110012708123,FARMINGTON CHIPPING ENTERPRISES.,https://datacommons.org/browser/geoId/2300724775
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110030570004,FARMINGTON CHIPPING ENTERPRISES,https://datacommons.org/browser/geoId/2300724775
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039668080,A. L. WATSON CO,https://datacommons.org/browser/geoId/2300734820
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110003553510,FORSTER MANUFACTURING,https://datacommons.org/browser/geoId/2300735625
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110001092727,KINGFIELD WOOD PRODUCTS,https://datacommons.org/browser/geoId/2300737025
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007371165,H G WINTER & SONS INC,https://datacommons.org/browser/geoId/2300737025
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039678952,FRONTIER FORGE INC-KINGFIELD,https://datacommons.org/browser/geoId/2300737025
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039672173,MAINE WOOD TURNING MILL SITE,https://datacommons.org/browser/geoId/2300749520
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110058121955,"MAINE WOOD TURNING, INC.",https://datacommons.org/browser/geoId/2300749520
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110058407889,MAINE WOOD CONCEPTS,https://datacommons.org/browser/geoId/2300749520
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039681564,STRONG HARDWOOD SAWMILL,https://datacommons.org/browser/geoId/2300774825
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110063238768,GF FUNDING LLC - STRONG,https://datacommons.org/browser/geoId/2300774825
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110067024678,"LIGNETICS OF MAINE, LLC",https://datacommons.org/browser/geoId/2300774825
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070282296,ADAM R. SAWYER,https://datacommons.org/browser/geoId/2300908815
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039673617,RICHARDSON FOREST PRODUCTS,https://datacommons.org/browser/geoId/2300930970
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039676570,"PLEASANT RIVER LUMBER, OLD CROBB BOX SITE",https://datacommons.org/browser/geoId/2300930970
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070277344,"PRL HANCOCK, LLC",https://datacommons.org/browser/geoId/2300930970
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070279718,"NEW ENGLAND RENT TO OWN, LLC",https://datacommons.org/browser/geoId/2301100590
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039667893,TUKEY BROTHERS INC,https://datacommons.org/browser/geoId/2301104020
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039677506,HAMMOND LUMBER,https://datacommons.org/browser/geoId/2301104020
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039663780,A W CHAFEE TIMBER,https://datacommons.org/browser/geoId/2301113470
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110015863528,DURATHERM WINDOW CORP,https://datacommons.org/browser/geoId/2301178745
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070333829,"BRAGDON FARMS, LLC",https://datacommons.org/browser/geoId/2301180740
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039670923,COUSINS SAWMILL,https://datacommons.org/browser/geoId/2301186165
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070309121,LONGFELLOWS CEDAR SHINGLES AND SHAKES,https://datacommons.org/browser/geoId/2301186165
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110008437762,MASTERS MACHINE COMPANY,https://datacommons.org/browser/geoId/2301507485
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039665305,"N. C. HUNT, INC.",https://datacommons.org/browser/geoId/2301535695
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070340900,NC HUNT INC.,https://datacommons.org/browser/geoId/2301535695
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070336109,"FLAME GRILLING PRODUCTS, INC.",https://datacommons.org/browser/geoId/2301579550
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110008435238,ETHAN ALLEN ANDOVER DIVISION,https://datacommons.org/browser/geoId/2301701325
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110021176109,HANCOCK LUMBER,https://datacommons.org/browser/geoId/2301704825
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110013917244,CF WELLS INC.,https://datacommons.org/browser/geoId/2301708710
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039681582,R E LOWELL LUMBER,https://datacommons.org/browser/geoId/2301708710
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110057406677,TURNING ACQUISITIONS LLC D/B/A WELLS WOOD TURNING & FINISHING,https://datacommons.org/browser/geoId/2301708710
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007273011,IRVING FOREST PRODUCTS - DIXFIELD,https://datacommons.org/browser/geoId/2301717740
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110008434220,STOWELL WOOD PRODUCTS INC,https://datacommons.org/browser/geoId/2301717740
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070289905,"IRVING FOREST PRODUCTS, INC.",https://datacommons.org/browser/geoId/2301717740
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110012599704,FOREST INDUSTRIES,https://datacommons.org/browser/geoId/2301726910
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039671192,SAUNDERS BROTHERS FRYEBURG DI,https://datacommons.org/browser/geoId/2301726910
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039681234,FOREST INDUSTRIES,https://datacommons.org/browser/geoId/2301726910
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110003554699,SAUNDERS BROTHERS - LOCKE MILLS PLANT,https://datacommons.org/browser/geoId/2301729710
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039672306,THOMAS HAMMOND & SON,https://datacommons.org/browser/geoId/2301733315
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110012166342,LOVELL LUMBER CO INC,https://datacommons.org/browser/geoId/2301741365
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110003553431,CB CUMMINGS & SONS,https://datacommons.org/browser/geoId/2301754000
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007273039,WILNER WOOD PRODUCTS,https://datacommons.org/browser/geoId/2301754000
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110000763102,CORNWALL WOOD PRODUCTS INC,https://datacommons.org/browser/geoId/2301756310
http://w3id.org/fio/v1/naics#NAICS-321,Wood Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110001092763,NATIONAL WOOD PRODUCTS OF MAINE INC,https://datacommons.org/browser/geoId/2301756310
